!CSV A.01.01
!Keysight Technologies,N5242B,US61255121,A.15.50.07
!Date: Friday, October 24, 2025 17:28:59
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),PwrMain(DB),PwrMain(DEG),IM3(DB),IM3(DEG),OIP3(DB),OIP3(DEG),IIP3(DB),IIP3(DEG)
3010180000,-15.637614,0,-28.367495,0,-1.4538674,0,9.2182455,0
3015675000,-15.617361,0,-27.989895,0,-1.6224136,0,9.0403728,0
3021170000,-15.630369,0,-27.506079,0,-1.8773302,0,8.734251,0
3026665000,-15.649277,0,-27.151024,0,-2.0737643,0,8.4728231,0
3032160000,-15.64959,0,-26.735189,0,-2.2819955,0,8.2234697,0
3037655000,-15.63783,0,-26.368488,0,-2.4535856,0,8.0530195,0
3043150000,-15.633413,0,-25.954473,0,-2.6561761,0,7.8856211,0
3048645000,-15.667266,0,-25.614279,0,-2.8601263,0,7.7621531,0
3054140000,-15.733881,0,-25.251015,0,-3.1083734,0,7.6299057,0
3059635000,-15.848831,0,-25.100533,0,-3.2985651,0,7.5749717,0
3065130000,-15.995514,0,-25.05142,0,-3.4698043,0,7.527236,0
3070625000,-16.17625,0,-25.049162,0,-3.6516693,0,7.4702888,0
3076120000,-16.344351,0,-24.886526,0,-3.9010873,0,7.3313422,0
3081615000,-16.443604,0,-24.68718,0,-4.1000133,0,7.2312813,0
3087110000,-16.468143,0,-24.379389,0,-4.2784495,0,7.143146,0
3092605000,-16.492596,0,-24.099052,0,-4.4430704,0,7.0583992,0
3098100000,-16.548635,0,-23.984692,0,-4.5562901,0,6.9808288,0
3103595000,-16.637785,0,-23.907803,0,-4.6838822,0,6.87394,0
3109090000,-16.725468,0,-23.704716,0,-4.8731112,0,6.7101126,0
3114585000,-16.755651,0,-23.50202,0,-5.0046411,0,6.6219783,0
3120080000,-16.732658,0,-23.232908,0,-5.1162057,0,6.5833745,0
3125575000,-16.751587,0,-23.117285,0,-5.1929445,0,6.5844922,0
3131070000,-16.850149,0,-23.25215,0,-5.2240748,0,6.6021366,0
3136565000,-16.982241,0,-23.288773,0,-5.3378549,0,6.5283422,0
3142060000,-17.086252,0,-23.152874,0,-5.5098152,0,6.4036345,0
3147555000,-17.119532,0,-22.965982,0,-5.6365395,0,6.3422761,0
3153050000,-17.099556,0,-22.685221,0,-5.7569451,0,6.3187885,0
3158545000,-17.109776,0,-22.724844,0,-5.7473536,0,6.4100199,0
3164040000,-17.190828,0,-22.804958,0,-5.7883496,0,6.4148064,0
3169535000,-17.306021,0,-22.848024,0,-5.88201,0,6.3736005,0
3175030000,-17.393003,0,-22.698179,0,-6.0439138,0,6.2730489,0
3180525000,-17.446236,0,-22.604231,0,-6.1441197,0,6.2594862,0
3186020000,-17.499687,0,-22.632133,0,-6.18362,0,6.3453975,0
3191515000,-17.605505,0,-22.833652,0,-6.1886778,0,6.4555531,0
3197010000,-17.755205,0,-22.973223,0,-6.2685943,0,6.444478,0
3202505000,-17.87063,0,-22.852312,0,-6.4444733,0,6.3664432,0
3208000000,-17.971107,0,-22.775259,0,-6.583477,0,6.3321958,0
3213495000,-18.03738,0,-22.651655,0,-6.7115517,0,6.3017812,0
3218990000,-18.090057,0,-22.556223,0,-6.8119454,0,6.3139195,0
3224485000,-18.162149,0,-22.594057,0,-6.8651204,0,6.3410959,0
3229980000,-18.255344,0,-22.559929,0,-6.975379,0,6.2774687,0
3235475000,-18.339809,0,-22.501097,0,-7.0892601,0,6.2129965,0
3240970000,-18.421127,0,-22.436268,0,-7.2029939,0,6.1478634,0
3246465000,-18.493458,0,-22.302338,0,-7.3422904,0,6.0691843,0
3251960000,-18.546928,0,-22.245701,0,-7.424077,0,6.0865269,0
3257455000,-18.599903,0,-22.308434,0,-7.4456863,0,6.144958,0
3262950000,-18.693834,0,-22.406942,0,-7.4903631,0,6.18296,0
3268445000,-18.80715,0,-22.475708,0,-7.5692954,0,6.2130656,0
3273940000,-18.915808,0,-22.526627,0,-7.6524949,0,6.2142806,0
3279435000,-19.015129,0,-22.390705,0,-7.8197765,0,6.1305542,0
3284930000,-19.09988,0,-22.344524,0,-7.9276175,0,6.1456614,0
3290425000,-19.188295,0,-22.438845,0,-7.9688735,0,6.2154064,0
3295920000,-19.304216,0,-22.533905,0,-8.0372648,0,6.241538,0
3301415000,-19.412838,0,-22.675053,0,-8.0753117,0,6.2880278,0
3306910000,-19.53207,0,-22.688314,0,-8.1879129,0,6.2429805,0
3312405000,-19.62793,0,-22.559231,0,-8.3483152,0,6.1471925,0
3317900000,-19.68627,0,-22.458931,0,-8.4568052,0,6.1353984,0
3323395000,-19.718588,0,-22.502941,0,-8.4671164,0,6.2194839,0
3328890000,-19.790623,0,-22.577332,0,-8.5019569,0,6.288856,0
3334385000,-19.873936,0,-22.638678,0,-8.5545969,0,6.34092,0
3339880000,-19.961681,0,-22.680904,0,-8.6212282,0,6.3363037,0
3345375000,-20.067633,0,-22.568237,0,-8.783514,0,6.2431417,0
3350870000,-20.174814,0,-22.489458,0,-8.9300852,0,6.2192178,0
3356365000,-20.259066,0,-22.588423,0,-8.9648542,0,6.2989016,0
3361860000,-20.344706,0,-22.778498,0,-8.9554577,0,6.3963275,0
3367355000,-20.465038,0,-22.829985,0,-9.0500469,0,6.4029117,0
3372850000,-20.600897,0,-22.936205,0,-9.1327944,0,6.4040794,0
3378345000,-20.731192,0,-22.860584,0,-9.3008995,0,6.3059216,0
3383840000,-20.821964,0,-22.74543,0,-9.4492493,0,6.2583175,0
3389335000,-20.880053,0,-22.770254,0,-9.4949245,0,6.321116,0
3394830000,-20.944727,0,-22.72411,0,-9.5826721,0,6.341589,0
3400325000,-21.020182,0,-22.75699,0,-9.6416864,0,6.3783054,0
3405820000,-21.118488,0,-22.833111,0,-9.701932,0,6.3854995,0
3411315000,-21.239702,0,-22.764608,0,-9.857399,0,6.2914114,0
3416810000,-21.337763,0,-22.658821,0,-10.008353,0,6.2371597,0
3422305000,-21.383039,0,-22.735809,0,-10.015133,0,6.320343,0
3427800000,-21.448908,0,-22.802727,0,-10.047544,0,6.3964152,0
3433295000,-21.553221,0,-22.884199,0,-10.111119,0,6.458899,0
3438790000,-21.688618,0,-22.998089,0,-10.189572,0,6.4731908,0
3444285000,-21.825365,0,-22.918997,0,-10.365868,0,6.3582792,0
3449780000,-21.940228,0,-22.74291,0,-10.568773,0,6.2565179,0
3455275000,-22.011892,0,-22.830748,0,-10.596519,0,6.3483477,0
3460770000,-22.05814,0,-22.812859,0,-10.651711,0,6.3956432,0
3466265000,-22.134024,0,-22.917671,0,-10.675188,0,6.4887662,0
3471760000,-22.240499,0,-22.992233,0,-10.744382,0,6.5024114,0
3477255000,-22.363813,0,-22.962589,0,-10.882519,0,6.4206386,0
3482750000,-22.453033,0,-22.729908,0,-11.08808,0,6.2914019,0
3488245000,-22.515471,0,-22.865877,0,-11.082533,0,6.3896041,0
3493740000,-22.598478,0,-22.988861,0,-11.104049,0,6.4855695,0
3499235000,-22.705645,0,-23.120693,0,-11.145299,0,6.5655217,0
3504730000,-22.838707,0,-23.153185,0,-11.262115,0,6.5303769,0
3510225000,-23.00173,0,-23.005177,0,-11.499142,0,6.3850784,0
3515720000,-23.148201,0,-22.85078,0,-11.722811,0,6.3031044,0
3521215000,-23.230408,0,-22.88748,0,-11.786669,0,6.3739042,0
3526710000,-23.30817,0,-22.939066,0,-11.838638,0,6.4766173,0
3532205000,-23.405346,0,-23.045742,0,-11.882475,0,6.5981421,0
3537700000,-23.54438,0,-23.111029,0,-11.988866,0,6.6152377,0
3543195000,-23.717611,0,-23.105097,0,-12.165064,0,6.5404334,0
3548690000,-23.882456,0,-22.97871,0,-12.393102,0,6.4319029,0
3554185000,-24.022335,0,-23.095867,0,-12.474401,0,6.4778671,0
3559680000,-24.176693,0,-23.127502,0,-12.612941,0,6.5087166,0
3565175000,-24.32328,0,-23.249283,0,-12.698639,0,6.6064892,0
3570670000,-24.512974,0,-23.374058,0,-12.825945,0,6.6544104,0
3576165000,-24.755043,0,-23.305056,0,-13.102514,0,6.5735765,0
3581660000,-24.995167,0,-23.318308,0,-13.336014,0,6.5572009,0
3587155000,-25.229738,0,-23.446136,0,-13.506671,0,6.614665,0
3592650000,-25.479507,0,-23.449114,0,-13.754951,0,6.6431603,0
3598145000,-25.760265,0,-23.794483,0,-13.863025,0,6.8549538,0
3603640000,-26.061827,0,-23.796303,0,-14.163675,0,6.8518286,0
3609135000,-26.39282,0,-23.609684,0,-14.587978,0,6.7341037,0
3614630000,-26.73744,0,-23.511066,0,-14.981906,0,6.662077,0
3620125000,-27.103468,0,-23.439964,0,-15.383487,0,6.6148057,0
3625620000,-27.432203,0,-23.329199,0,-15.767605,0,6.5801249,0
3631115000,-27.768452,0,-23.484354,0,-16.026276,0,6.6979499,0
3636610000,-28.146179,0,-23.343874,0,-16.474241,0,6.6508393,0
3642105000,-28.517967,0,-23.369278,0,-16.83333,0,6.6665454,0
3647600000,-28.897129,0,-23.293177,0,-17.250542,0,6.6114926,0
3653095000,-29.283432,0,-23.24118,0,-17.662842,0,6.555274,0
3658590000,-29.677935,0,-23.489235,0,-17.933317,0,6.649879,0
3664085000,-30.040133,0,-23.353308,0,-18.36348,0,6.5665727,0
3669580000,-30.385637,0,-23.675323,0,-18.547976,0,6.7275143,0
3675075000,-30.721262,0,-23.669333,0,-18.886597,0,6.7245178,0
3680570000,-31.072838,0,-23.383474,0,-19.381102,0,6.5719862,0
3686065000,-31.409435,0,-23.148382,0,-19.835243,0,6.4415026,0
3691560000,-31.74136,0,-23.121748,0,-20.180487,0,6.4116306,0
3697055000,-32.041466,0,-23.035675,0,-20.523628,0,6.3698545,0
3702550000,-32.327518,0,-23.293142,0,-20.680946,0,6.5382214,0
3708045000,-32.605133,0,-23.206726,0,-21.001768,0,6.5412154,0
3713540000,-32.912167,0,-23.084146,0,-21.370092,0,6.5215654,0
3719035000,-33.167782,0,-22.851467,0,-21.742048,0,6.4403491,0
3724530000,-33.475407,0,-23.103209,0,-21.923801,0,6.5648313,0
3730025000,-33.77153,0,-23.059614,0,-22.241724,0,6.529099,0
3735520000,-34.042297,0,-23.255577,0,-22.414509,0,6.642231,0
3741015000,-34.302197,0,-23.383905,0,-22.610247,0,6.7133079,0
3746510000,-34.59568,0,-23.165522,0,-23.012918,0,6.5968766,0
3752005000,-34.816711,0,-23.3204,0,-23.156511,0,6.6623931,0
3757500000,-35.075157,0,-23.346571,0,-23.401873,0,6.6124563,0
3762995000,-35.328396,0,-23.323158,0,-23.666817,0,6.538641,0
3768490000,-35.563423,0,-23.458706,0,-23.83407,0,6.5977893,0
3773985000,-35.717892,0,-23.894415,0,-23.770681,0,6.8307862,0
3779480000,-35.88303,0,-23.534002,0,-24.116028,0,6.7050991,0
3784975000,-36.027931,0,-23.794193,0,-24.130836,0,6.9063044,0
3790470000,-36.173698,0,-23.403856,0,-24.471769,0,6.7258058,0
3795965000,-36.393242,0,-23.24884,0,-24.768824,0,6.6313567,0
3801460000,-36.572353,0,-23.616922,0,-24.763891,0,6.8264189,0
3806955000,-36.795197,0,-23.532644,0,-25.028873,0,6.7882977,0
3812450000,-36.983234,0,-23.627048,0,-25.169712,0,6.853857,0
3817945000,-37.189583,0,-23.160223,0,-25.609468,0,6.6462893,0
3823440000,-37.466904,0,-23.808111,0,-25.562849,0,6.9217415,0
3828935000,-37.739498,0,-23.881279,0,-25.798857,0,6.8891692,0
3834430000,-38.008305,0,-23.703178,0,-26.156713,0,6.7818546,0
3839925000,-38.24773,0,-23.573872,0,-26.460796,0,6.7232494,0
3845420000,-38.459766,0,-23.820215,0,-26.549658,0,6.8915639,0
3850915000,-38.669323,0,-23.795496,0,-26.771572,0,6.9375367,0
3856410000,-38.931538,0,-24.038216,0,-26.91243,0,7.0288267,0
3861905000,-39.20023,0,-23.924599,0,-27.23793,0,6.9033356,0
3867400000,-39.433338,0,-24.196936,0,-27.334871,0,7.0182004,0
3872895000,-39.710331,0,-24.162058,0,-27.629303,0,7.0031409,0
3878390000,-39.898575,0,-24.4636,0,-27.666775,0,7.2087569,0
3883885000,-40.125874,0,-24.163719,0,-28.044014,0,7.139318,0
3889380000,-40.385532,0,-24.55176,0,-28.109652,0,7.3249831,0
3894875000,-40.64426,0,-23.819578,0,-28.73447,0,6.9072285,0
3900370000,-40.969456,0,-24.414015,0,-28.762447,0,7.1840596,0
3905865000,-41.225269,0,-24.965061,0,-28.742739,0,7.4482894,0
3911360000,-41.430698,0,-25.212494,0,-28.82445,0,7.6027713,0
3916855000,-41.617588,0,-24.805311,0,-29.214931,0,7.4554977,0
3922350000,-41.846737,0,-24.784945,0,-29.454264,0,7.422965,0
3927845000,-42.086723,0,-24.715513,0,-29.728968,0,7.3245883,0
3933340000,-42.366501,0,-25.117353,0,-29.807823,0,7.4989891,0
3938835000,-42.581936,0,-24.994625,0,-30.084623,0,7.4243059,0
3944330000,-42.765869,0,-24.276031,0,-30.627853,0,7.0981665,0
3949825000,-43.038986,0,-25.286745,0,-30.395615,0,7.6560388,0
3955320000,-43.355698,0,-25.436026,0,-30.637686,0,7.6982107,0
3960815000,-43.693443,0,-25.968498,0,-30.709192,0,7.8891978,0
3966310000,-44.029705,0,-25.427755,0,-31.315826,0,7.582469,0
3971805000,-44.324638,0,-25.720545,0,-31.464365,0,7.7151456,0
3977300000,-44.484028,0,-25.508896,0,-31.729582,0,7.6612387,0
3982795000,-44.71085,0,-25.218147,0,-32.101776,0,7.6154699,0
3988290000,-44.832172,0,-26.408216,0,-31.628063,0,8.2451162,0
3993785000,-44.978653,0,-27.059771,0,-31.448767,0,8.5588036,0
3999280000,-45.056973,0,-26.221167,0,-31.94639,0,8.1286173,0
4004775000,-45.044086,0,-26.539738,0,-31.774218,0,8.2683973,0
4010270000,-45.015739,0,-25.765858,0,-32.132813,0,7.8909669,0
4015765000,-44.876602,0,-25.334496,0,-32.209358,0,7.7182107,0
4021260000,-44.708157,0,-25.517088,0,-31.949614,0,7.7982001,0
4026755000,-44.461891,0,-27.225086,0,-30.849348,0,8.6052332,0
4032250000,-44.21981,0,-26.230337,0,-31.104645,0,8.0665855,0
4037745000,-43.838192,0,-25.951258,0,-30.862564,0,7.8872824,0
4043240000,-43.418095,0,-25.873434,0,-30.481377,0,7.8572612,0
4048735000,-42.967491,0,-26.257679,0,-29.83865,0,8.1157465,0
4054230000,-42.481964,0,-26.243544,0,-29.360193,0,8.1602221,0
4059725000,-42.007603,0,-26.872587,0,-28.57131,0,8.4811182,0
4065220000,-41.534927,0,-25.779814,0,-28.645023,0,7.922142,0
4070715000,-41.038342,0,-26.974058,0,-27.551311,0,8.4698381,0
4076210000,-40.551369,0,-26.409794,0,-27.34647,0,8.1538792,0
4081705000,-40.065792,0,-26.532051,0,-26.799765,0,8.2519588,0
4087200000,-39.500202,0,-25.962667,0,-26.518867,0,8.0120869,0
4092695000,-38.964813,0,-26.058702,0,-25.935463,0,8.0778646,0
4098190000,-38.482956,0,-26.181355,0,-25.392277,0,8.1377583,0
4103685000,-37.978031,0,-26.37022,0,-24.792921,0,8.1865635,0
4109180000,-37.511372,0,-26.161392,0,-24.430674,0,8.0476799,0
4114675000,-37.04644,0,-27.001085,0,-23.545897,0,8.5064411,0
4120170000,-36.528149,0,-26.869303,0,-23.093498,0,8.4884071,0
4125665000,-36.024704,0,-27.010885,0,-22.51926,0,8.5638771,0
4131160000,-35.658142,0,-26.825439,0,-22.245424,0,8.4317942,0
4136655000,-35.277508,0,-26.804867,0,-21.875074,0,8.3336916,0
4142150000,-34.833763,0,-26.243216,0,-21.712154,0,7.9952216,0
4147645000,-34.339935,0,-26.594284,0,-21.042795,0,8.2221003,0
4153140000,-33.816757,0,-26.630505,0,-20.501505,0,8.3344889,0
4158635000,-33.325363,0,-27.292828,0,-19.678947,0,8.7156067,0
4164130000,-32.89399,0,-26.565802,0,-19.611092,0,8.3365126,0
4169625000,-32.462807,0,-26.992496,0,-18.966557,0,8.4691038,0
4175120000,-32.075138,0,-27.193583,0,-18.478348,0,8.5149279,0
4180615000,-31.621607,0,-27.207575,0,-18.017818,0,8.5785637,0
4186110000,-31.121878,0,-26.982243,0,-17.630758,0,8.5717802,0
4191605000,-30.701077,0,-26.958834,0,-17.221659,0,8.5974655,0
4197100000,-30.368355,0,-27.072426,0,-16.832142,0,8.5977373,0
4202595000,-30.070852,0,-27.075006,0,-16.533348,0,8.4585352,0
4208090000,-29.749571,0,-27.623707,0,-15.937718,0,8.6324558,0
4213585000,-29.389391,0,-27.355494,0,-15.711644,0,8.5414762,0
4219080000,-28.953928,0,-27.590075,0,-15.158891,0,8.7901983,0
4224575000,-28.505514,0,-27.659142,0,-14.675942,0,8.9174948,0
4230070000,-28.172588,0,-27.664053,0,-14.340563,0,8.8925467,0
4235565000,-27.881893,0,-27.724184,0,-14.019802,0,8.7599964,0
4241060000,-27.596073,0,-27.958916,0,-13.616615,0,8.7072029,0
4246555000,-27.202538,0,-27.72974,0,-13.337667,0,8.5526352,0
4252050000,-26.677654,0,-27.831005,0,-12.762151,0,8.7081337,0
4257545000,-26.109634,0,-27.971666,0,-12.1238,0,8.9357224,0
4263040000,-25.606281,0,-27.928297,0,-11.642134,0,9.0157127,0
4268535000,-25.201738,0,-27.961996,0,-11.22074,0,9.008996,0
4274030000,-24.874182,0,-28.132729,0,-10.807817,0,8.99687,0
4279525000,-24.549213,0,-28.145565,0,-10.476432,0,8.9746723,0
4285020000,-24.190245,0,-28.103777,0,-10.138356,0,9.021822,0
4290515000,-23.835005,0,-28.144367,0,-9.7628222,0,9.113965,0
4296010000,-23.622194,0,-28.439182,0,-9.4026031,0,9.2669468,0
4301505000,-23.502407,0,-28.306965,0,-9.3489246,0,9.1128683,0
4307000000,-23.404316,0,-28.669968,0,-9.0693331,0,9.1745625,0
4312495000,-23.296986,0,-28.607632,0,-8.9931688,0,9.1243019,0
4317990000,-23.12138,0,-28.585592,0,-8.8285828,0,9.1965342,0
4323485000,-22.919378,0,-28.809439,0,-8.5146599,0,9.4138947,0
4328980000,-22.793528,0,-28.968233,0,-8.309411,0,9.5372028,0
4334475000,-22.769562,0,-29.167255,0,-8.1859331,0,9.5703707,0
4339970000,-22.789988,0,-29.339737,0,-8.1201191,0,9.5326033,0
4345465000,-22.786203,0,-29.468662,0,-8.0518723,0,9.5329304,0
4350960000,-22.696047,0,-29.321327,0,-8.0353842,0,9.5003862,0
4356455000,-22.549341,0,-29.374657,0,-7.8620133,0,9.6182852,0
4361950000,-22.446873,0,-29.4196,0,-7.7370734,0,9.7214622,0
4367445000,-22.401836,0,-29.337572,0,-7.7330494,0,9.6766644,0
4372940000,-22.401577,0,-29.375652,0,-7.7137508,0,9.6138086,0
4378435000,-22.425064,0,-29.458611,0,-7.6957583,0,9.597517,0
4383930000,-22.384151,0,-29.114962,0,-7.8266697,0,9.4454842,0
4389425000,-22.270914,0,-29.159779,0,-7.6910233,0,9.5485363,0
4394920000,-22.187952,0,-29.224695,0,-7.5756059,0,9.6643553,0
4400415000,-22.192469,0,-29.288809,0,-7.5480647,0,9.7079687,0
4405910000,-22.285686,0,-29.386534,0,-7.5924196,0,9.6570797,0
4411405000,-22.414698,0,-29.513937,0,-7.6577277,0,9.6070156,0
4416900000,-22.508869,0,-29.368221,0,-7.8247576,0,9.479063,0
4422395000,-22.552544,0,-29.539072,0,-7.7830086,0,9.587409,0
4427890000,-22.571989,0,-29.552,0,-7.7959881,0,9.6778326,0
4433385000,-22.599653,0,-29.521235,0,-7.839036,0,9.7269716,0
4438880000,-22.700159,0,-29.608006,0,-7.8961554,0,9.7579927,0
4444375000,-22.853926,0,-29.709166,0,-7.9993429,0,9.7631216,0
4449870000,-22.952826,0,-29.411451,0,-8.2471008,0,9.6006231,0
4455365000,-22.996162,0,-29.694403,0,-8.1489601,0,9.78969,0
4460860000,-23.038258,0,-29.741074,0,-8.1677217,0,9.9078016,0
4466355000,-23.093405,0,-29.673456,0,-8.2566767,0,9.9328518,0
4471850000,-23.203064,0,-29.744547,0,-8.3307905,0,9.9103346,0
4477345000,-23.392063,0,-29.901525,0,-8.4413013,0,9.8597775,0
4482840000,-23.57321,0,-29.835205,0,-8.6556072,0,9.7122364,0
4488335000,-23.651569,0,-30.062557,0,-8.6202917,0,9.8018684,0
4493830000,-23.641706,0,-29.845894,0,-8.7187586,0,9.775857,0
4499325000,-23.587723,0,-29.981361,0,-8.5970411,0,9.9648428,0
4504820000,-23.598772,0,-29.863369,0,-8.6670866,0,9.946929,0
4510315000,-23.682047,0,-29.851273,0,-8.7564096,0,9.8865881,0
4515810000,-23.789772,0,-29.757826,0,-8.9108601,0,9.7496099,0
4521305000,-23.859756,0,-30.118752,0,-8.8003817,0,9.8888655,0
4526800000,-23.868591,0,-29.889521,0,-8.9238319,0,9.82409,0
4532295000,-23.841158,0,-29.950418,0,-8.8659496,0,9.9425488,0
4537790000,-23.878174,0,-30.034733,0,-8.8608074,0,10.003097,0
4543285000,-24.000305,0,-30.285507,0,-8.8575506,0,10.067037,0
4548780000,-24.122467,0,-30.04409,0,-9.1004229,0,9.8780146,0
4554275000,-24.156282,0,-30.235876,0,-9.0383444,0,9.9840393,0
4559770000,-24.125044,0,-30.205307,0,-9.0223894,0,10.081245,0
4565265000,-24.065861,0,-30.111069,0,-9.0103254,0,10.174002,0
4570760000,-24.073357,0,-29.989428,0,-9.0786419,0,10.153998,0
4576255000,-24.161221,0,-30.259487,0,-9.0314779,0,10.206313,0
4581750000,-24.284348,0,-30.325924,0,-9.1213856,0,10.101059,0
4587245000,-24.371178,0,-30.196993,0,-9.2726803,0,9.9511499,0
4592740000,-24.368464,0,-30.10569,0,-9.3156176,0,9.92173,0
4598235000,-24.314133,0,-30.038269,0,-9.2949972,0,9.9618587,0
4603730000,-24.301798,0,-29.973124,0,-9.3152361,0,9.9651985,0
4609225000,-24.351971,0,-30.107269,0,-9.2983351,0,10.000076,0
4614720000,-24.410856,0,-30.247051,0,-9.2873297,0,10.010233,0
4620215000,-24.446955,0,-30.126696,0,-9.3836069,0,9.9310694,0
4625710000,-24.459347,0,-30.240538,0,-9.3390779,0,10.029177,0
4631205000,-24.44326,0,-30.156942,0,-9.364789,0,10.045779,0
4636700000,-24.444567,0,-30.307087,0,-9.2910233,0,10.124997,0
4642195000,-24.50683,0,-30.222334,0,-9.3956623,0,10.039056,0
4647690000,-24.547647,0,-30.236584,0,-9.4293547,0,10.016286,0
4653185000,-24.522203,0,-29.992819,0,-9.525794,0,9.9313526,0
4658680000,-24.442739,0,-29.910242,0,-9.4876175,0,9.9903021,0
4664175000,-24.368925,0,-30.185293,0,-9.2762785,0,10.230493,0
4669670000,-24.363131,0,-30.086252,0,-9.3200035,0,10.205199,0
4675165000,-24.411264,0,-30.205349,0,-9.308589,0,10.204976,0
4680660000,-24.469862,0,-30.151146,0,-9.3942881,0,10.091019,0
4686155000,-24.515841,0,-30.187231,0,-9.422224,0,10.057325,0
4691650000,-24.517975,0,-30.328306,0,-9.3538208,0,10.122363,0
4697145000,-24.487419,0,-30.249163,0,-9.3628378,0,10.104071,0
4702640000,-24.469786,0,-30.361927,0,-9.2888231,0,10.162936,0
4708135000,-24.488382,0,-30.424129,0,-9.2763186,0,10.167462,0
4713630000,-24.491035,0,-30.260031,0,-9.3610182,0,10.064425,0
4719125000,-24.454548,0,-30.195724,0,-9.3566856,0,10.041193,0
4724620000,-24.402084,0,-30.309692,0,-9.2472382,0,10.134795,0
4730115000,-24.369534,0,-30.523598,0,-9.1077337,0,10.291085,0
4735610000,-24.355001,0,-30.64884,0,-9.0305824,0,10.380963,0
4741105000,-24.370228,0,-30.73439,0,-9.0030327,0,10.416856,0
4746600000,-24.407829,0,-30.710398,0,-9.0526304,0,10.387823,0
4752095000,-24.457531,0,-30.713799,0,-9.1006327,0,10.369542,0
4757590000,-24.504503,0,-30.733763,0,-9.1376209,0,10.354368,0
4763085000,-24.533318,0,-30.9254,0,-9.0706177,0,10.443547,0
4768580000,-24.559425,0,-30.68191,0,-9.2184706,0,10.331484,0
4774075000,-24.553892,0,-30.780329,0,-9.1637278,0,10.406121,0
4779570000,-24.521139,0,-30.748655,0,-9.1468105,0,10.432696,0
4785065000,-24.501965,0,-30.554029,0,-9.2249489,0,10.359367,0
4790560000,-24.529325,0,-30.800396,0,-9.1291275,0,10.461306,0
4796055000,-24.568438,0,-30.96586,0,-9.0855074,0,10.500904,0
4801550000,-24.596249,0,-31.100019,0,-9.0462389,0,10.523058,0
4807045000,-24.614607,0,-30.903221,0,-9.1629963,0,10.396285,0
4812540000,-24.648603,0,-30.940542,0,-9.1783323,0,10.422585,0
4818035000,-24.66629,0,-30.95072,0,-9.1909294,0,10.43736,0
4823530000,-24.708654,0,-31.179737,0,-9.1187868,0,10.539559,0
4829025000,-24.743645,0,-31.198538,0,-9.1443768,0,10.549832,0
4834520000,-24.767403,0,-31.204329,0,-9.1652384,0,10.586856,0
4840015000,-24.734251,0,-31.04991,0,-9.2092972,0,10.587191,0
4845510000,-24.696577,0,-30.910782,0,-9.2411871,0,10.619634,0
4851005000,-24.684769,0,-31.047853,0,-9.1608429,0,10.746559,0
4856500000,-24.726351,0,-31.182039,0,-9.1353302,0,10.777935,0
4861995000,-24.805275,0,-31.379814,0,-9.1153669,0,10.778946,0
4867490000,-24.886572,0,-31.624958,0,-9.0740929,0,10.804206,0
4872985000,-24.942049,0,-31.379763,0,-9.2521667,0,10.625974,0
4878480000,-24.959324,0,-31.417408,0,-9.2506208,0,10.652382,0
4883975000,-24.947081,0,-31.249273,0,-9.322443,0,10.58937,0
4889470000,-24.968565,0,-31.615427,0,-9.1608505,0,10.761683,0
4894965000,-25.034254,0,-31.765596,0,-9.1514559,0,10.819223,0
4900460000,-25.080463,0,-31.656815,0,-9.2520561,0,10.776048,0
4905955000,-25.079546,0,-31.880592,0,-9.1392488,0,10.934566,0
4911450000,-25.09779,0,-31.757866,0,-9.2188578,0,10.93299,0
4916945000,-25.178072,0,-31.783783,0,-9.2861795,0,10.952055,0
4922440000,-25.322336,0,-32.150196,0,-9.2472372,0,11.043009,0
4927935000,-25.493746,0,-32.156723,0,-9.4153852,0,10.939229,0
4933430000,-25.634525,0,-31.864706,0,-9.7021713,0,10.758927,0
4938925000,-25.685726,0,-31.960897,0,-9.7052774,0,10.867876,0
4944420000,-25.692081,0,-32.053257,0,-9.6654539,0,11.049006,0
4949915000,-25.749432,0,-31.841393,0,-9.8287344,0,11.046782,0
4955410000,-25.914131,0,-31.959082,0,-9.9345913,0,11.09811,0
4960905000,-26.141418,0,-32.009037,0,-10.1369,0,11.062927,0
4966400000,-26.329618,0,-31.68033,0,-10.489452,0,10.872574,0
4971895000,-26.450994,0,-32.3214,0,-10.290295,0,11.231879,0
4977390000,-26.556215,0,-31.767868,0,-10.672282,0,11.030251,0
4982885000,-26.683891,0,-31.560705,0,-10.90354,0,10.945065,0
4988380000,-26.889299,0,-31.912222,0,-10.933187,0,11.00292,0
4993875000,-27.133087,0,-31.987431,0,-11.139371,0,10.849363,0
4999370000,-27.335461,0,-31.63529,0,-11.517816,0,10.526581,0
5004865000,-27.38205,0,-31.291548,0,-11.736276,0,10.318958,0
5010360000,-27.305407,0,-31.127548,0,-11.741633,0,10.335933,0
5015855000,-27.183765,0,-30.980101,0,-11.693716,0,10.42807,0
5021350000,-27.117144,0,-30.70517,0,-11.764559,0,10.404432,0
5026845000,-27.152405,0,-31.076818,0,-11.613997,0,10.622672,0
5032340000,-27.275118,0,-30.901615,0,-11.824311,0,10.521033,0
5037835000,-27.490128,0,-31.294655,0,-11.8428,0,10.690081,0
5043330000,-27.773203,0,-31.934717,0,-11.805845,0,10.990458,0
5048825000,-28.130838,0,-32.401821,0,-11.929929,0,11.182813,0
